Номер варианта;ID;INCOME_BASE_TYPE;CREDIT_PURPOSE;INSURANCE_FLAG;DTI;SEX;FULL_AGE_CHILD_NUMBER;DEPENDANT_NUMBER;EDUCATION;EMPL_TYPE;EMPL_SIZE;BANKACCOUNT_FLAG;Period_at_work;age;EMPL_PROPERTY;EMPL_FORM;FAMILY_STATUS;max90days;max60days;max30days;max21days;max14days;avg_num_delay;if_zalog;num_AccountActive180;num_AccountActive90;num_AccountActive60;Active_to_All_prc;numAccountActiveAll;numAccountClosed;sum_of_paym_months;all_credits;Active_not_cc;own_closed;min_MnthAfterLoan;max_MnthAfterLoan;dlq_exist;thirty_in_a_year;sixty_in_a_year;ninety_in_a_year;thirty_vintage;sixty_vintage;ninety_vintage
1;1189541;Free form with the seal of the employer;Buying a car;0;0.52;female;2;0;Higher / Second higher / Academic degree;Sales Manager;< 50;0;66;35;Trade;Individual entrepreneur;married;1;1;1;0;0;0.012345679;1;0;0;0;0.5;4;4;80;8;2;0;11;89;1;0;0;0;0;0;0
1;1189561;Receipt of salary in the account;Buying a car;1;0.39;male;0;0;Higher / Second higher / Academic degree;specialist;>250;0;30;26;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1189581;personal income tax 2NDFL;Repair;1;0.49;female;0;0;Higher;specialist;>250;0;22;25;Information Technology;Public corporation (ОАО);single, not married;3;2;2;2;2;0;0;1;0;0;0.75;3;1;21;4;1;0;4;20;0;0;0;0;0;0;0
1;1189601;Bank form (without the employer's seal);Purchase of real estate / construction;1;0.3;male;1;0;Higher;middle manager;>250;0;92;28;Trade;Public corporation (ОАО);married;2;2;2;2;2;0;1;0;0;0;0.3333333333;2;4;62;6;2;1;10;90;0;0;0;0;0;0;0
1;1189621;Bank form (without the employer's seal);Repair;1;0.53;female;0;0;Higher / Second higher / Academic degree;specialist;>250;0;49;40;Other;closed joint stock company (ЗАО);single, not married;0;0;0;0;0;0.0042016807;0;1;0;0;0.5;6;6;237;12;4;1;3;104;1;0;0;0;0;0;0
1;1189641;Receipt of salary in the account;Repair;1;0.59;male;0;0;Higher;specialist;>250;0;18;23;Trade;Limited Liability Company   (ООО);married;0;0;0;0;0;0;0;0;0;0;1;1;0;12;1;0;0;11;11;0;0;0;0;0;0;0
1;1189661;Bank form (without the employer's seal);Purchase of real estate / construction;1;0.39;male;0;0;Higher / Second higher / Academic degree;senior manager;>250;0;18;38;Trade;Individual entrepreneur;married;2;1;1;0;0;0;1;1;1;0;0.5555555556;7;2;123;9;4;0;2;96;0;0;0;0;0;0;0
1;1189681;Bank form (without the employer's seal);Repair;0;0.49;female;0;0;Higher / Second higher / Academic degree;support staff;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1189701;personal income tax 2NDFL;Purchase of household appliances;1;0.59;female;0;0;Higher;specialist;>250;0;80;31;Trade;Limited Liability Company   (ООО);single, not married;0;0;0;0;0;0.4028776978;0;0;0;0;0.25;3;9;166;12;0;0;62;88;1;1;1;1;1;1;0
1;1189721;Bank form (without the employer's seal);Repair;1;0.45;female;0;0;Higher / Second higher / Academic degree;specialist;< 50;0;62;24;Trade;Individual entrepreneur;single, not married;1;0;0;0;0;0.0421052632;1;0;0;0;1;5;0;91;5;1;0;9;27;1;0;0;0;0;0;0
1;1189741;personal income tax 2NDFL;Repair;1;0.59;male;0;0;Higher;support staff;>250;0;172;40;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1189761;Receipt of salary in the account;Purchase of household appliances;1;0.19;female;0;0;Higher;middle manager;>250;0;54;29;public service;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1189781;personal income tax 2NDFL;Repair;0;0.4;female;0;0;Higher;specialist;< 50;0;107;48;Legal services;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1189801;Bank form (without the employer's seal);Repair;1;0.25;male;1;0;Higher / Second higher / Academic degree;specialist;>250;0;20;40;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1189821;Bank form (without the employer's seal);Buying a car;1;0.24;male;0;0;Higher;specialist;< 50;0;20;44;Trade;closed joint stock company (ЗАО);single, not married;1;1;0;0;0;0.1;1;1;1;1;0.4;2;3;18;5;1;1;1;11;1;0;0;0;0;0;0
1;1189841;Free form with the seal of the employer;Buying a car;1;0.49;male;0;0;Higher;support staff;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1189861;personal income tax 2NDFL;Purchase of household appliances;1;0.46;male;0;0;Higher;specialist;>250;0;156;54;Transport;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1189881;Free form with the seal of the employer;Repair;0;0.53;male;0;0;Higher;specialist;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1189901;personal income tax 2NDFL;Repair;1;0.59;female;0;0;Higher;support staff;>250;0;176;42;Legal services;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1189921;Receipt of salary in the account;Repair;0;0.36;male;1;0;average-специальное;worker;>250;0;37;37;Transport;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1189941;personal income tax 2NDFL;Other;0;0.29;male;0;0;Higher;support staff;>250;0;49;29;Transport;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1189961;personal income tax 2NDFL;Repair;0;0.43;female;1;0;Higher / Second higher / Academic degree;senior manager;>250;0;147;39;Transport;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1189981;Bank form (without the employer's seal);Repair;1;0.59;female;1;0;Higher / Second higher / Academic degree;middle manager;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1190001;Free form with the seal of the employer;Repair;0;0.47;female;0;0;Higher;senior manager;< 50;1;28;42;Legal services;Limited Liability Company   (ООО);single, not married;1;1;0;0;0;0.005988024;1;0;0;0;0.6666666667;4;2;166;6;1;0;15;75;1;0;0;0;0;0;0
1;1190021;Receipt of salary in the account;Repair;0;0.15;male;0;0;Higher;specialist;>250;0;14;24;Trade;Public corporation (ОАО);married;2;2;2;2;1;0;0;0;0;0;0;0;2;17;2;0;0;12;18;0;0;0;0;0;0;0
1;1190041;Bank form (without the employer's seal);Repair;0;0.21;male;2;0;Higher;middle manager;>250;0;296;42;public service;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1190061;Free form with the seal of the employer;Buying a car;0;0.27;male;0;0;Higher / Second higher / Academic degree;middle manager;>250;0;60;31;Trade;Limited Liability Company   (ООО);married;0;0;0;0;0;0.0175438596;0;0;0;0;0.1875;3;13;112;16;2;1;9;85;1;0;0;0;0;0;0
1;1190081;Receipt of salary in the account;Buying a car;1;0.59;female;0;0;Higher;specialist;>250;0;24;26;Trade;Limited Liability Company   (ООО);single, not married;0;0;0;0;0;0;1;0;0;0;1;2;0;45;2;1;0;22;26;0;0;0;0;0;0;0
1;1190101;personal income tax 2NDFL;Repair;1;0.4;male;0;0;Higher / Second higher / Academic degree;Sales Manager;>250;0;63;31;Trade;Limited Liability Company   (ООО);married;1;1;1;1;1;0.2553191489;1;0;0;0;1;2;0;35;2;1;0;27;29;1;0;0;0;0;0;0
1;1190121;personal income tax 2NDFL;Repair;0;0.59;female;2;0;Higher / Second higher / Academic degree;specialist;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1190141;personal income tax 2NDFL;Repair;1;0.49;female;0;0;Higher / Second higher / Academic degree;worker;>250;0;92;47;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1190161;Bank form (without the employer's seal);Repair;0;0.46;male;0;0;Higher;specialist;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1190181;Receipt of salary in the account;Repair;1;0.45;male;0;0;Higher / Second higher / Academic degree;worker;>250;0;53;30;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1190201;Free form with the seal of the employer;Purchase of real estate / construction;0;0.56;male;2;0;Higher / Second higher / Academic degree;middle manager;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1190221;personal income tax 2NDFL;Buying a car;0;0.37;male;0;0;Higher;middle manager;>250;3;30;50;Other;Limited Liability Company   (ООО);married;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
1;1190241;personal income tax 2NDFL;Repair;0;0.3;male;0;0;Higher;specialist;>250;1;18;31;Other;Limited Liability Company   (ООО);single, not married;2;1;1;0;0;0.0789473684;0;0;0;0;0.3333333333;2;4;35;6;1;1;6;32;1;0;0;0;0;0;0
1;1190261;personal income tax 2NDFL;Repair;1;0.4;male;2;0;average-специальное;worker;>250;0;20;31;Other;State enterprise;remarriage;1;1;1;0;0;0.0437956204;1;0;0;0;0.4285714286;3;4;131;7;1;1;9;79;1;0;0;0;0;0;0
1;1190281;Bank form (without the employer's seal);Repair;1;0.29;male;0;0;average-специальное;worker;>250;0;85;47;Other;closed joint stock company (ЗАО);married;1;1;1;1;0;0;1;0;0;0;1;3;0;60;3;2;0;19;34;0;0;0;0;0;0;0
1;1190301;Receipt of salary in the account;Repair;1;0.33;male;0;0;Higher / Second higher / Academic degree;specialist;>250;0;106;32;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1190321;personal income tax 2NDFL;Repair;0;0.57;male;0;0;Higher;support staff;>250;0;37;55;public service;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1190341;personal income tax 2NDFL;Repair;1;0.59;female;0;0;Higher / Second higher / Academic degree;specialist;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1190361;Bank form (without the employer's seal);Buying land;1;0.38;male;1;0;Higher;specialist;>250;0;99;41;Legal services;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1190381;personal income tax 2NDFL;Repair;0;0.41;female;0;0;Higher;Sales Manager;>250;0;6;47;Other;Limited Liability Company   (ООО);civil marriage;2;2;2;2;2;0.0696517413;0;0;0;0;0.1666666667;2;10;187;12;1;1;19;86;1;1;1;1;0;0;0
1;1190401;Bank form (without the employer's seal);Purchase of real estate / construction;0;0.2;male;2;0;secondHigher;middle manager;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1190421;personal income tax 2NDFL;Purchase of real estate / construction;1;0.2;male;0;0;Higher;specialist;>250;0;7;29;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1190441;Bank form (without the employer's seal);Purchase of real estate / construction;1;0.56;male;0;0;unfinished Higher;other;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1190461;Receipt of salary in the account;Buying a car;0;0.56;female;0;0;average-специальное;worker;>250;1;47;43;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1190481;Free form with the seal of the employer;Buying a car;1;0.18;female;0;0;Higher;specialist;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1190501;Receipt of salary in the account;Treatment;1;0.27;male;0;0;Higher / Second higher / Academic degree;specialist;>250;0;406;59;Legal services;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1190521;personal income tax 2NDFL;Repair;0;0.56;female;0;0;Higher;specialist;>250;0;37;30;Trade;Limited Liability Company   (ООО);married;1;1;0;0;0;0;0;1;0;0;0.75;3;1;27;4;1;1;5;37;0;0;0;0;0;0;0
1;1190541;Receipt of salary in the account;Repair;0;0.34;male;0;0;Higher / Second higher / Academic degree;specialist;>250;0;37;24;Trade;Limited Liability Company   (ООО);single, not married;2;2;2;0;0;0.0476190476;0;1;1;1;0.3333333333;2;4;60;6;0;0;0;36;1;0;0;0;0;0;0
1;1190561;Free form with the seal of the employer;Purchase of real estate / construction;1;0.26;male;0;0;Higher;specialist;>250;0;10;32;Trade;Limited Liability Company   (ООО);single, not married;1;1;1;1;1;0;0;0;0;0;0;0;1;7;1;0;0;82;82;0;0;0;0;0;0;0
1;1190581;Receipt of salary in the account;Purchase of real estate / construction;0;0.37;female;0;0;secondHigher;specialist;>250;1;92;26;Legal services;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1190601;personal income tax 2NDFL;Repair;0;0.47;female;0;0;Higher;middle manager;>250;0;49;28;Trade;Limited Liability Company   (ООО);civil marriage;4;4;4;4;3;0;0;0;0;0;1;1;0;6;1;0;0;5;5;0;0;0;0;0;0;0
1;1190621;Receipt of salary in the account;Repair;1;0.36;female;0;0;Higher / Second higher / Academic degree;specialist;>250;0;79;43;Trade;Limited Liability Company   (ООО);single, not married;0;0;0;0;0;0.0084033613;0;1;0;0;0.2;1;4;118;5;1;0;4;78;1;0;0;0;0;0;0
1;1190641;personal income tax 2NDFL;Buying a car;0;0.18;male;1;0;Higher;specialist;>250;0;13;36;Finance;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1190661;Receipt of salary in the account;Repair;1;0.59;female;0;0;Higher;support staff;>250;1;18;25;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1190681;Bank form (without the employer's seal);Repair;1;0.44;male;0;0;Higher;middle manager;>250;0;24;38;Trade;Limited Liability Company   (ООО);married;3;3;1;1;1;0.0447761194;1;0;0;0;0.3076923077;4;9;320;13;2;1;16;100;1;0;0;0;0;0;0
1;1190701;Free form with the seal of the employer;Repair;1;0.37;female;0;0;secondHigher;specialist;< 50;0;24;26;Other;Limited Liability Company   (ООО);married;0;0;0;0;0;0.0714285714;1;0;0;0;0.4;2;3;13;5;1;0;9;16;1;0;0;0;0;0;0
1;1190721;personal income tax 2NDFL;Repair;0;0.36;female;1;0;average;support staff;< 50;0;9;36;Trade;Individual entrepreneur;married;1;1;1;0;0;0.075;0;0;0;0;0;0;3;74;3;0;1;10;90;1;0;0;0;0;0;0
1;1190741;Bank form (without the employer's seal);Repair;1;0.23;female;1;0;average-специальное;support staff;< 50;0;283;44;public service;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1190761;Bank form (without the employer's seal);Repair;0;0.37;male;2;0;Higher;senior manager;>250;0;46;34;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1190781;Receipt of salary in the account;Repair;0;0.22;female;2;0;Higher;Sales Representative;>250;1;90;42;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1190801;personal income tax 2NDFL;Buying land;1;0.07;female;2;0;Higher;specialist;>250;0;39;37;Transport;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1190821;personal income tax 2NDFL;Repair;1;0.35;male;0;0;Higher;support staff;>250;3;7;38;Finance;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1190841;Free form with the seal of the employer;Buying a car;0;0.46;male;0;0;Higher;middle manager;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1190861;Receipt of salary in the account;Repair;1;0.49;female;1;0;Higher;senior manager;>250;1;12;26;Other;closed joint stock company (ЗАО);single, not married;1;0;0;0;0;0.0677966102;0;2;0;0;0.375;3;5;55;8;1;0;3;68;1;0;0;0;0;0;0
1;1190881;personal income tax 2NDFL;Buying a car;1;0.5;male;0;0;Higher;worker;>250;1;102;31;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1190901;personal income tax 2NDFL;Purchase of real estate / construction;1;0.49;male;2;0;average-специальное;support staff;>250;3;24;34;Other;Limited Liability Company   (ООО);married;1;1;1;1;1;0.0518518519;0;0;0;0;0.3333333333;4;8;128;12;2;0;7;86;1;1;1;1;0;0;0
1;1190921;Bank form (without the employer's seal);Repair;0;0.29;male;2;0;Higher;middle manager;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1190941;Receipt of salary in the account;Repair;1;0.59;male;0;0;Higher;specialist;>250;0;6;53;Legal services;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1190961;Receipt of salary in the account;Repair;0;0.49;male;0;0;Higher;specialist;>250;0;66;26;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1190981;Receipt of salary in the account;Repair;1;0.48;male;1;0;average;worker;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1191001;Receipt of salary in the account;Buying a car;0;0.23;female;1;0;Higher;middle manager;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1191021;Receipt of salary in the account;Repair;1;0.32;male;1;0;Higher;worker;>250;0;41;35;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1191041;Free form with the seal of the employer;Repair;0;0.26;female;1;0;Higher / Second higher / Academic degree;specialist;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1191061;Receipt of salary in the account;Repair;1;0.55;female;1;0;average-специальное;support staff;>250;0;121;45;Other;Limited Liability Company   (ООО);married;1;1;0;0;0;0.2054794521;0;0;0;0;0.1428571429;1;6;58;7;0;2;5;103;1;1;1;1;1;0;1
1;1191081;personal income tax 2NDFL;Buying a car;1;0.42;male;1;0;Higher;specialist;>250;3;80;30;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1191101;Receipt of salary in the account;Buying a car;1;0.41;female;0;0;Higher;specialist;>250;1;62;30;public service;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1191121;personal income tax 2NDFL;Repair;0;0.49;female;0;0;Higher;specialist;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1191141;personal income tax 2NDFL;Repair;0;0.3;female;0;0;Higher;specialist;>250;0;23;47;Trade;Limited Liability Company   (ООО);married;2;2;1;1;1;0;0;0;0;0;0.5;1;1;13;2;1;0;10;12;0;0;0;0;0;0;0
1;1191161;personal income tax 2NDFL;Repair;0;0.37;male;0;0;Higher / Second higher / Academic degree;worker;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1191181;Bank form (without the employer's seal);Repair;0;0.47;male;0;0;Higher;specialist;>250;0;82;29;public service;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1191201;Bank form (without the employer's seal);Repair;0;0.29;female;0;0;Higher;senior manager;< 50;0;386;53;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1191221;personal income tax 2NDFL;Buying furniture;0;0.42;male;1;0;Higher;senior manager;< 50;0;16;26;Trade;Limited Liability Company   (ООО);married;7;5;5;5;5;0.0299401198;0;0;0;0;0.6666666667;6;3;162;9;2;0;8;83;1;0;0;0;0;0;0
1;1191241;personal income tax 2NDFL;Repair;1;0.34;male;0;0;Higher;specialist;>250;1;11;28;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1191261;Bank form (without the employer's seal);Repair;1;0.34;female;1;0;Higher / Second higher / Academic degree;specialist;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1191281;personal income tax 2NDFL;Repair;0;0.48;female;0;0;Higher / Second higher / Academic degree;middle manager;< 50;0;250;55;Trade;Limited Liability Company   (ООО);married;0;0;0;0;0;0;0;0;0;0;0.5;1;1;26;2;1;0;9;39;0;0;0;0;0;0;0
1;1191301;Bank form (without the employer's seal);Repair;1;0.54;female;0;0;unfinished Higher;support staff;< 50;0;164;54;Trade;Limited Liability Company   (ООО);single, not married;3;1;1;1;1;0.0854700855;0;0;0;0;0.2222222222;2;7;214;9;1;3;16;108;1;0;0;0;0;0;0
1;1191321;Bank form (without the employer's seal);Buying a car;0;0.18;female;1;0;Higher;specialist;>250;0;29;32;Transport;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1191341;Bank form (without the employer's seal);Repair;0;0.36;female;0;0;Higher;specialist;>250;0;54;32;Trade;Limited Liability Company   (ООО);single, not married;2;2;2;2;1;0;0;0;0;0;1;1;0;22;1;0;0;21;21;0;0;0;0;0;0;0
1;1191361;Receipt of salary in the account;Repair;1;0.52;male;0;0;Higher;middle manager;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1191381;Bank form (without the employer's seal);Repair;1;0.37;male;1;0;Higher;specialist;>250;0;10;53;Information Technology;Limited Liability Company   (ООО);married;1;1;0;0;0;0.0322580645;0;0;0;0;0.4;2;3;60;5;1;1;12;32;1;1;1;1;0;0;1
1;1191401;personal income tax 2NDFL;Repair;0;0.14;female;0;0;Higher;specialist;>250;3;77;34;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1191421;personal income tax 2NDFL;Repair;0;0.27;male;1;0;secondHigher;middle manager;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1191441;Receipt of salary in the account;Purchase of household appliances;0;0.3;male;1;0;Higher;specialist;>250;1;6;29;Transport;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1191461;Receipt of salary in the account;Repair;1;0.53;female;0;0;Higher;specialist;>250;1;31;30;Information Technology;Limited Liability Company   (ООО);single, not married;2;0;0;0;0;0.1;0;2;1;0;0.2857142857;2;5;36;7;1;1;2;89;1;1;0;0;0;0;0
1;1191481;Bank form (without the employer's seal);Buying a car;1;0.2;male;0;0;average-специальное;worker;>250;0;9;51;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1191501;Free form with the seal of the employer;Repair;1;0.38;female;0;0;Higher / Second higher / Academic degree;middle manager;< 50;0;7;25;Trade;Individual entrepreneur;single, not married;2;2;2;1;1;0.0263157895;0;0;0;0;1;2;0;37;2;1;0;15;21;1;0;0;0;0;0;0
1;1191521;Bank form (without the employer's seal);Repair;0;0.45;male;0;0;Higher;senior manager;>250;0;9;33;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1191541;Bank form (without the employer's seal);Buying a car;1;0.2;male;1;0;average-специальное;worker;>250;0;228;49;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1191561;Bank form (without the employer's seal);Purchase of real estate / construction;1;0.46;male;0;0;Higher;senior manager;< 50;0;73;30;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1191581;Bank form (without the employer's seal);Other;0;0.15;male;0;0;Higher / Second higher / Academic degree;middle manager;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1191601;personal income tax 2NDFL;Repair;0;0.57;female;0;0;Higher / Second higher / Academic degree;middle manager;>250;0;78;45;Finance;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1191621;Bank form (without the employer's seal);Repair;1;0.38;male;0;0;average-специальное;worker;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1191641;personal income tax 2NDFL;Repair;1;0.49;female;0;0;Higher;specialist;>250;0;7;31;Trade;Public corporation (ОАО);single, not married;5;3;3;2;1;0;0;0;0;0;0.25;2;6;42;8;1;0;13;42;0;0;0;0;0;0;0
1;1191661;personal income tax 2NDFL;Repair;0;0.56;female;1;0;Higher;support staff;>250;0;138;33;Transport;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1191681;Receipt of salary in the account;Buying a car;1;0.27;male;2;0;average-специальное;support staff;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1191701;Receipt of salary in the account;Repair;0;0.53;male;2;0;Higher / Second higher / Academic degree;senior manager;>250;0;6;42;Transport;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1191721;Receipt of salary in the account;Repair;1;0.45;male;1;0;average-специальное;worker;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1191741;Free form with the seal of the employer;Repair;1;0.59;female;0;0;average;worker;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1191761;Receipt of salary in the account;Repair;1;0.49;female;0;0;Higher;Sales Representative;>250;0;48;30;Legal services;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1191781;personal income tax 2NDFL;Repair;0;0.34;female;0;0;Higher;specialist;>250;1;18;25;Finance;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1191801;Bank form (without the employer's seal);Repair;1;0.21;male;0;0;Higher / Second higher / Academic degree;middle manager;< 50;0;49;36;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1191821;personal income tax 2NDFL;Repair;0;0.29;male;0;0;Higher;senior manager;>250;0;10;25;Building;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1191841;personal income tax 2NDFL;Repair;0;0.44;female;0;0;Higher;specialist;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1191861;Receipt of salary in the account;Repair;0;0.16;female;0;0;Higher / Second higher / Academic degree;Sales Representative;>250;0;29;24;Other;closed joint stock company (ЗАО);single, not married;2;2;1;1;1;;;;;;;;;;;;;;;;;;;;;
